External_Id__c,Errors,Id
1963,,a001100000GUDDZAA5
1965,,a001100000GUDDaAAP
1972,,a001100000GUDDbAAP
1975,,a001100000GUDDcAAP
1979,,a001100000GUDDdAAP
1980,,a001100000GUDDeAAP
1981,,a001100000GUDDfAAP
1985,,a001100000GUDDgAAP
1991,,a001100000GUDDhAAP
1992,,a001100000GUDDiAAP
1993,,a001100000GUDDjAAP
2002,,a001100000GUDDkAAP
2005,,a001100000GUDDlAAP
2013,,a001100000GUDDmAAP
2018,,a001100000GUDDnAAP
2025,,a001100000GUDDoAAP
2027,,a001100000GUDDpAAP
2035,,a001100000GUDDqAAP
2042,,a001100000GUDDrAAP
2044,,a001100000GUDDsAAP
2047,,a001100000GUDDtAAP
2048,,a001100000GUDDuAAP
2049,,a001100000GUDDvAAP
2051,,a001100000GUDDwAAP
2054,,a001100000GUDDxAAP
2061,,a001100000GUDDyAAP
2063,,a001100000GUDDzAAP
2064,,a001100000GUDE0AAP
2080,,a001100000GUDE1AAP
2083,,a001100000GUDE2AAP
2084,,a001100000GUDE3AAP
2088,,a001100000GUDE4AAP
2092,,a001100000GUDE5AAP
2095,,a001100000GUDE6AAP
2097,,a001100000GUDE7AAP
2100,,a001100000GUDE8AAP
2104,,a001100000GUDE9AAP
2130,,a001100000GUDEAAA5
2131,,a001100000GUDEBAA5
2135,,a001100000GUDECAA5
2139,,a001100000GUDEDAA5
2140,,a001100000GUDEEAA5
2145,,a001100000GUDEFAA5
2151,,a001100000GUDEGAA5
2152,,a001100000GUDEHAA5
2155,,a001100000GUDEIAA5
2156,,a001100000GUDEJAA5
2158,,a001100000GUDEKAA5
2164,,a001100000GUDELAA5
2166,,a001100000GUDEMAA5
2171,,a001100000GUDENAA5
2173,,a001100000GUDEOAA5
2177,,a001100000GUDEPAA5
2180,,a001100000GUDEQAA5
2191,,a001100000GUDERAA5
2194,,a001100000GUDESAA5
2199,,a001100000GUDETAA5
2200,,a001100000GUDEUAA5
2203,,a001100000GUDEVAA5
2205,,a001100000GUDEWAA5
2221,,a001100000GUDEXAA5
2222,,a001100000GUDEYAA5
2223,,a001100000GUDEZAA5
2226,,a001100000GUDEaAAP
2232,,a001100000GUDEbAAP
2241,,a001100000GUDEcAAP
2250,,a001100000GUDEdAAP
2256,,a001100000GUDEeAAP
2257,,a001100000GUDEfAAP
2259,,a001100000GUDEgAAP
2269,,a001100000GUDEhAAP
2270,,a001100000GUDEiAAP
2271,,a001100000GUDEjAAP
2274,,a001100000GUDEkAAP
2278,,a001100000GUDElAAP
2281,,a001100000GUDEmAAP
2283,,a001100000GUDEnAAP
2286,,a001100000GUDEoAAP
2290,,a001100000GUDEpAAP
2294,,a001100000GUDEqAAP
2295,,a001100000GUDErAAP
2308,,a001100000GUDEsAAP
2310,,a001100000GUDEtAAP
2311,,a001100000GUDEuAAP
2314,,a001100000GUDEvAAP
2324,,a001100000GUDEwAAP
2326,,a001100000GUDExAAP
2327,,a001100000GUDEyAAP
2330,,a001100000GUDEzAAP
2335,,a001100000GUDF0AAP
2350,,a001100000GUDF1AAP
2361,,a001100000GUDF2AAP
2362,,a001100000GUDF3AAP
2363,,a001100000GUDF4AAP
2365,,a001100000GUDF5AAP
2367,,a001100000GUDF6AAP
2375,,a001100000GUDF7AAP
2377,,a001100000GUDF8AAP
2384,,a001100000GUDF9AAP
2393,,a001100000GUDFAAA5
2396,,a001100000GUDFBAA5
2400,,a001100000GUDFCAA5
2402,,a001100000GUDFDAA5
2404,,a001100000GUDFEAA5
2410,,a001100000GUDFFAA5
2421,,a001100000GUDFGAA5
2423,,a001100000GUDFHAA5
2424,,a001100000GUDFIAA5
2425,,a001100000GUDFJAA5
2428,,a001100000GUDFKAA5
2442,,a001100000GUDFLAA5
2446,,a001100000GUDFMAA5
2447,,a001100000GUDFNAA5
2450,,a001100000GUDFOAA5
2457,,a001100000GUDFPAA5
2460,,a001100000GUDFQAA5
2471,,a001100000GUDFRAA5
2492,,a001100000GUDFSAA5
2493,,a001100000GUDFTAA5
2496,,a001100000GUDFUAA5
2498,,a001100000GUDFVAA5
2508,,a001100000GUDFWAA5
2513,,a001100000GUDFXAA5
2514,,a001100000GUDFYAA5
2515,,a001100000GUDFZAA5
2518,,a001100000GUDFaAAP
2519,,a001100000GUDFbAAP
2521,,a001100000GUDFcAAP
2524,,a001100000GUDFdAAP
2528,,a001100000GUDFeAAP
2533,,a001100000GUDFfAAP
2534,,a001100000GUDFgAAP
2541,,a001100000GUDFhAAP
2543,,a001100000GUDFiAAP
2545,,a001100000GUDFjAAP
2547,,a001100000GUDFkAAP
2551,,a001100000GUDFlAAP
2555,,a001100000GUDFmAAP
2587,,a001100000GUDFnAAP
2591,,a001100000GUDFoAAP
2593,,a001100000GUDFpAAP
2597,,a001100000GUDFqAAP
2599,,a001100000GUDFrAAP
2601,,a001100000GUDFsAAP
2603,,a001100000GUDFtAAP
2605,,a001100000GUDFuAAP
2607,,a001100000GUDFvAAP
2610,,a001100000GUDFwAAP
2616,,a001100000GUDFxAAP
2622,,a001100000GUDFyAAP
2623,,a001100000GUDFzAAP
2627,,a001100000GUDG0AAP
2629,,a001100000GUDG1AAP
2630,,a001100000GUDG2AAP
2636,,a001100000GUDG3AAP
2640,,a001100000GUDG4AAP
2642,,a001100000GUDG5AAP
2644,,a001100000GUDG6AAP
2646,,a001100000GUDG7AAP
2658,,a001100000GUDG8AAP
2666,,a001100000GUDG9AAP
46140,,a001100000GUDGAAA5
46142,,a001100000GUDGBAA5
46144,,a001100000GUDGCAA5
46149,,a001100000GUDGDAA5
46154,,a001100000GUDGEAA5
46155,,a001100000GUDGFAA5
46161,,a001100000GUDGGAA5
46166,,a001100000GUDGHAA5
46168,,a001100000GUDGIAA5
46187,,a001100000GUDGJAA5
46189,,a001100000GUDGKAA5
46192,,a001100000GUDGLAA5
46193,,a001100000GUDGMAA5
46195,,a001100000GUDGNAA5
46197,,a001100000GUDGOAA5
46205,,a001100000GUDGPAA5
46208,,a001100000GUDGQAA5
46212,,a001100000GUDGRAA5
46215,,a001100000GUDGSAA5
46216,,a001100000GUDGTAA5
46228,,a001100000GUDGUAA5
46229,,a001100000GUDGVAA5
46230,,a001100000GUDGWAA5
46232,,a001100000GUDGXAA5
46237,,a001100000GUDGYAA5
46247,,a001100000GUDGZAA5
46249,,a001100000GUDGaAAP
46250,,a001100000GUDGbAAP
46256,,a001100000GUDGcAAP
46259,,a001100000GUDGdAAP
46261,,a001100000GUDGeAAP
46263,,a001100000GUDGfAAP
46268,,a001100000GUDGgAAP
46269,,a001100000GUDGhAAP
46272,,a001100000GUDGiAAP
46277,,a001100000GUDGjAAP
46283,,a001100000GUDGkAAP
46291,,a001100000GUDGlAAP
46293,,a001100000GUDGmAAP
46297,,a001100000GUDGnAAP
46304,,a001100000GUDGoAAP
46312,,a001100000GUDGpAAP
46321,,a001100000GUDGqAAP
46322,,a001100000GUDGrAAP
46328,,a001100000GUDGsAAP
46331,,a001100000GUDGtAAP
46335,,a001100000GUDGuAAP
46340,,a001100000GUDGvAAP
46346,,a001100000GUDGwAAP
46349,,a001100000GUDGxAAP
46353,,a001100000GUDGyAAP
46354,,a001100000GUDGzAAP
46358,,a001100000GUDH0AAP
46361,,a001100000GUDH1AAP
46369,,a001100000GUDH2AAP
46376,,a001100000GUDH3AAP
46380,,a001100000GUDH4AAP
46389,,a001100000GUDH5AAP
46390,,a001100000GUDH6AAP
46392,,a001100000GUDH7AAP
46401,,a001100000GUDH8AAP
46402,,a001100000GUDH9AAP
46406,,a001100000GUDHAAA5
46409,,a001100000GUDHBAA5
46413,,a001100000GUDHCAA5
46417,,a001100000GUDHDAA5
46426,,a001100000GUDHEAA5
46430,,a001100000GUDHFAA5
2667,,a001100000GUDHGAA5
2677,,a001100000GUDHHAA5
2688,,a001100000GUDHIAA5
2696,,a001100000GUDHJAA5
2699,,a001100000GUDHKAA5
2701,,a001100000GUDHLAA5
2702,,a001100000GUDHMAA5
2707,,a001100000GUDHNAA5
2717,,a001100000GUDHOAA5
2718,,a001100000GUDHPAA5
2719,,a001100000GUDHQAA5
2720,,a001100000GUDHRAA5
2726,,a001100000GUDHSAA5
2727,,a001100000GUDHTAA5
2730,,a001100000GUDHUAA5
2733,,a001100000GUDHVAA5
2743,,a001100000GUDHWAA5
2744,,a001100000GUDHXAA5
2745,,a001100000GUDHYAA5
2751,,a001100000GUDHZAA5
2763,,a001100000GUDHaAAP
2766,,a001100000GUDHbAAP
2767,,a001100000GUDHcAAP
2771,,a001100000GUDHdAAP
2773,,a001100000GUDHeAAP
2775,,a001100000GUDHfAAP
2782,,a001100000GUDHgAAP
2786,,a001100000GUDHhAAP
2795,,a001100000GUDHiAAP
2796,,a001100000GUDHjAAP
2805,,a001100000GUDHkAAP
2810,,a001100000GUDHlAAP
2811,,a001100000GUDHmAAP
2815,,a001100000GUDHnAAP
2817,,a001100000GUDHoAAP
2818,,a001100000GUDHpAAP
2822,,a001100000GUDHqAAP
2832,,a001100000GUDHrAAP
2834,,a001100000GUDHsAAP
2837,,a001100000GUDHtAAP
2840,,a001100000GUDHuAAP
2841,,a001100000GUDHvAAP
2847,,a001100000GUDHwAAP
2850,,a001100000GUDHxAAP
2853,,a001100000GUDHyAAP
2872,,a001100000GUDHzAAP
2880,,a001100000GUDI0AAP
2886,,a001100000GUDI1AAP
2889,,a001100000GUDI2AAP
2891,,a001100000GUDI3AAP
2898,,a001100000GUDI4AAP
2899,,a001100000GUDI5AAP
2901,,a001100000GUDI6AAP
2904,,a001100000GUDI7AAP
2909,,a001100000GUDI8AAP
2911,,a001100000GUDI9AAP
2920,,a001100000GUDIAAA5
2923,,a001100000GUDIBAA5
2924,,a001100000GUDICAA5
2927,,a001100000GUDIDAA5
2929,,a001100000GUDIEAA5
2930,,a001100000GUDIFAA5
2936,,a001100000GUDIGAA5
2938,,a001100000GUDIHAA5
2941,,a001100000GUDIIAA5
2945,,a001100000GUDIJAA5
2946,,a001100000GUDIKAA5
2964,,a001100000GUDILAA5
2973,,a001100000GUDIMAA5
2975,,a001100000GUDINAA5
2982,,a001100000GUDIOAA5
2987,,a001100000GUDIPAA5
2994,,a001100000GUDIQAA5
2995,,a001100000GUDIRAA5
3002,,a001100000GUDISAA5
3003,,a001100000GUDITAA5
3008,,a001100000GUDIUAA5
3010,,a001100000GUDIVAA5
3013,,a001100000GUDIWAA5
3014,,a001100000GUDIXAA5
3017,,a001100000GUDIYAA5
3021,,a001100000GUDIZAA5
3023,,a001100000GUDIaAAP
3035,,a001100000GUDIbAAP
3036,,a001100000GUDIcAAP
3040,,a001100000GUDIdAAP
3042,,a001100000GUDIeAAP
3046,,a001100000GUDIfAAP
3054,,a001100000GUDIgAAP
3056,,a001100000GUDIhAAP
3078,,a001100000GUDIiAAP
3082,,a001100000GUDIjAAP
3092,,a001100000GUDIkAAP
3094,,a001100000GUDIlAAP
3095,,a001100000GUDImAAP
3096,,a001100000GUDInAAP
3099,,a001100000GUDIoAAP
3100,,a001100000GUDIpAAP
3102,,a001100000GUDIqAAP
3109,,a001100000GUDIrAAP
3110,,a001100000GUDIsAAP
3111,,a001100000GUDItAAP
3115,,a001100000GUDIuAAP
3116,,a001100000GUDIvAAP
3117,,a001100000GUDIwAAP
3118,,a001100000GUDIxAAP
3121,,a001100000GUDIyAAP
3129,,a001100000GUDIzAAP
3132,,a001100000GUDJ0AAP
3137,,a001100000GUDJ1AAP
3138,,a001100000GUDJ2AAP
3146,,a001100000GUDJ3AAP
3149,,a001100000GUDJ4AAP
3151,,a001100000GUDJ5AAP
3153,,a001100000GUDJ6AAP
3156,,a001100000GUDJ7AAP
3159,,a001100000GUDJ8AAP
3165,,a001100000GUDJ9AAP
3168,,a001100000GUDJAAA5
3174,,a001100000GUDJBAA5
3179,,a001100000GUDJCAA5
3202,,a001100000GUDJDAA5
3207,,a001100000GUDJEAA5
3218,,a001100000GUDJFAA5
3221,,a001100000GUDJGAA5
3225,,a001100000GUDJHAA5
3230,,a001100000GUDJIAA5
3236,,a001100000GUDJJAA5
3238,,a001100000GUDJKAA5
3240,,a001100000GUDJLAA5
3244,,a001100000GUDJMAA5
3252,,a001100000GUDJNAA5
3253,,a001100000GUDJOAA5
3255,,a001100000GUDJPAA5
3258,,a001100000GUDJQAA5
3263,,a001100000GUDJRAA5
3264,,a001100000GUDJSAA5
3268,,a001100000GUDJTAA5
3272,,a001100000GUDJUAA5
3274,,a001100000GUDJVAA5
3278,,a001100000GUDJWAA5
3284,,a001100000GUDJXAA5
3296,,a001100000GUDJYAA5
3300,,a001100000GUDJZAA5
3313,,a001100000GUDJaAAP
3315,,a001100000GUDJbAAP
3317,,a001100000GUDJcAAP
3318,,a001100000GUDJdAAP
3330,,a001100000GUDJeAAP
3331,,a001100000GUDJfAAP
3334,,a001100000GUDJgAAP
3336,,a001100000GUDJhAAP
3340,,a001100000GUDJiAAP
3343,,a001100000GUDJjAAP
3344,,a001100000GUDJkAAP
3349,,a001100000GUDJlAAP
3351,,a001100000GUDJmAAP
3352,,a001100000GUDJnAAP
3358,,a001100000GUDJoAAP
3369,,a001100000GUDJpAAP
3373,,a001100000GUDJqAAP
3378,,a001100000GUDJrAAP
3386,,a001100000GUDJsAAP
3396,,a001100000GUDJtAAP
3400,,a001100000GUDJuAAP
3401,,a001100000GUDJvAAP
3402,,a001100000GUDJwAAP
3403,,a001100000GUDJxAAP
3412,,a001100000GUDJyAAP
3413,,a001100000GUDJzAAP
3416,,a001100000GUDK0AAP
3429,,a001100000GUDK1AAP
3430,,a001100000GUDK2AAP
3431,,a001100000GUDK3AAP
3440,,a001100000GUDK4AAP
3442,,a001100000GUDK5AAP
3444,,a001100000GUDK6AAP
3452,,a001100000GUDK7AAP
3464,,a001100000GUDK8AAP
3466,,a001100000GUDK9AAP
3467,,a001100000GUDKAAA5
3475,,a001100000GUDKBAA5
3478,,a001100000GUDKCAA5
3480,,a001100000GUDKDAA5
3487,,a001100000GUDKEAA5
3488,,a001100000GUDKFAA5
3494,,a001100000GUDKGAA5
3495,,a001100000GUDKHAA5
3496,,a001100000GUDKIAA5
3506,,a001100000GUDKJAA5
3507,,a001100000GUDKKAA5
3508,,a001100000GUDKLAA5
3509,,a001100000GUDKMAA5
3511,,a001100000GUDKNAA5
3514,,a001100000GUDKOAA5
3527,,a001100000GUDKPAA5
3539,,a001100000GUDKQAA5
3542,,a001100000GUDKRAA5
3545,,a001100000GUDKSAA5
3551,,a001100000GUDKTAA5
3553,,a001100000GUDKUAA5
3560,,a001100000GUDKVAA5
3562,,a001100000GUDKWAA5
3574,,a001100000GUDKXAA5
3576,,a001100000GUDKYAA5
3577,,a001100000GUDKZAA5
3578,,a001100000GUDKaAAP
3579,,a001100000GUDKbAAP
3588,,a001100000GUDKcAAP
3590,,a001100000GUDKdAAP
3600,,a001100000GUDKeAAP
3614,,a001100000GUDKfAAP
3617,,a001100000GUDKgAAP
3621,,a001100000GUDKhAAP
3622,,a001100000GUDKiAAP
3626,,a001100000GUDKjAAP
3627,,a001100000GUDKkAAP
3634,,a001100000GUDKlAAP
3636,,a001100000GUDKmAAP
3637,,a001100000GUDKnAAP
3638,,a001100000GUDKoAAP
3642,,a001100000GUDKpAAP
3645,,a001100000GUDKqAAP
3657,,a001100000GUDKrAAP
3662,,a001100000GUDKsAAP
3663,,a001100000GUDKtAAP
3664,,a001100000GUDKuAAP
3676,,a001100000GUDKvAAP
3677,,a001100000GUDKwAAP
3683,,a001100000GUDKxAAP
3688,,a001100000GUDKyAAP
3693,,a001100000GUDKzAAP
3694,,a001100000GUDL0AAP
3695,,a001100000GUDL1AAP
3702,,a001100000GUDL2AAP
3709,,a001100000GUDL3AAP
3713,,a001100000GUDL4AAP
3714,,a001100000GUDL5AAP
3723,,a001100000GUDL6AAP
3726,,a001100000GUDL7AAP
3730,,a001100000GUDL8AAP
3740,,a001100000GUDL9AAP
3750,,a001100000GUDLAAA5
3754,,a001100000GUDLBAA5
3755,,a001100000GUDLCAA5
3767,,a001100000GUDLDAA5
3771,,a001100000GUDLEAA5
3773,,a001100000GUDLFAA5
3779,,a001100000GUDLGAA5
3781,,a001100000GUDLHAA5
3784,,a001100000GUDLIAA5
3788,,a001100000GUDLJAA5
3793,,a001100000GUDLKAA5
3795,,a001100000GUDLLAA5
3797,,a001100000GUDLMAA5
3799,,a001100000GUDLNAA5
3800,,a001100000GUDLOAA5
3805,,a001100000GUDLPAA5
3808,,a001100000GUDLQAA5
3813,,a001100000GUDLRAA5
3817,,a001100000GUDLSAA5
3821,,a001100000GUDLTAA5
3824,,a001100000GUDLUAA5
3835,,a001100000GUDLVAA5
3840,,a001100000GUDLWAA5
3841,,a001100000GUDLXAA5
3843,,a001100000GUDLYAA5
3853,,a001100000GUDLZAA5
3869,,a001100000GUDLaAAP
3873,,a001100000GUDLbAAP
3875,,a001100000GUDLcAAP
3878,,a001100000GUDLdAAP
3882,,a001100000GUDLeAAP
3885,,a001100000GUDLfAAP
3886,,a001100000GUDLgAAP
3895,,a001100000GUDLhAAP
3896,,a001100000GUDLiAAP
3905,,a001100000GUDLjAAP
3906,,a001100000GUDLkAAP
3913,,a001100000GUDLlAAP
3916,,a001100000GUDLmAAP
3919,,a001100000GUDLnAAP
3923,,a001100000GUDLoAAP
3928,,a001100000GUDLpAAP
3932,,a001100000GUDLqAAP
3933,,a001100000GUDLrAAP
3941,,a001100000GUDLsAAP
3960,,a001100000GUDLtAAP
3962,,a001100000GUDLuAAP
3963,,a001100000GUDLvAAP
3968,,a001100000GUDLwAAP
3972,,a001100000GUDLxAAP
3976,,a001100000GUDLyAAP
3977,,a001100000GUDLzAAP
3983,,a001100000GUDM0AAP
3986,,a001100000GUDM1AAP
3988,,a001100000GUDM2AAP
3990,,a001100000GUDM3AAP
3994,,a001100000GUDM4AAP
4003,,a001100000GUDM5AAP
4004,,a001100000GUDM6AAP
4006,,a001100000GUDM7AAP
4009,,a001100000GUDM8AAP
4012,,a001100000GUDM9AAP
4015,,a001100000GUDMAAA5
4026,,a001100000GUDMBAA5
4034,,a001100000GUDMCAA5
4038,,a001100000GUDMDAA5
4041,,a001100000GUDMEAA5
4044,,a001100000GUDMFAA5
4046,,a001100000GUDMGAA5
4049,,a001100000GUDMHAA5
4050,,a001100000GUDMIAA5
4055,,a001100000GUDMJAA5
4057,,a001100000GUDMKAA5
4058,,a001100000GUDMLAA5
4061,,a001100000GUDMMAA5
4073,,a001100000GUDMNAA5
4074,,a001100000GUDMOAA5
4081,,a001100000GUDMPAA5
4083,,a001100000GUDMQAA5
4085,,a001100000GUDMRAA5
4101,,a001100000GUDMSAA5
4104,,a001100000GUDMTAA5
4105,,a001100000GUDMUAA5
4106,,a001100000GUDMVAA5
4107,,a001100000GUDMWAA5
4123,,a001100000GUDMXAA5
4125,,a001100000GUDMYAA5
4129,,a001100000GUDMZAA5
4132,,a001100000GUDMaAAP
4136,,a001100000GUDMbAAP
4139,,a001100000GUDMcAAP
4144,,a001100000GUDMdAAP
4154,,a001100000GUDMeAAP
4155,,a001100000GUDMfAAP
4156,,a001100000GUDMgAAP
4159,,a001100000GUDMhAAP
4167,,a001100000GUDMiAAP
4172,,a001100000GUDMjAAP
4178,,a001100000GUDMkAAP
4179,,a001100000GUDMlAAP
4184,,a001100000GUDMmAAP
4190,,a001100000GUDMnAAP
4192,,a001100000GUDMoAAP
4195,,a001100000GUDMpAAP
4211,,a001100000GUDMqAAP
4212,,a001100000GUDMrAAP
4215,,a001100000GUDMsAAP
4217,,a001100000GUDMtAAP
4223,,a001100000GUDMuAAP
4224,,a001100000GUDMvAAP
4225,,a001100000GUDMwAAP
4229,,a001100000GUDMxAAP
4233,,a001100000GUDMyAAP
4235,,a001100000GUDMzAAP
4238,,a001100000GUDN0AAP
4247,,a001100000GUDN1AAP
4250,,a001100000GUDN2AAP
4252,,a001100000GUDN3AAP
4271,,a001100000GUDN4AAP
4273,,a001100000GUDN5AAP
4274,,a001100000GUDN6AAP
4275,,a001100000GUDN7AAP
4284,,a001100000GUDN8AAP
4286,,a001100000GUDN9AAP
4300,,a001100000GUDNAAA5
4302,,a001100000GUDNBAA5
4306,,a001100000GUDNCAA5
4307,,a001100000GUDNDAA5
4308,,a001100000GUDNEAA5
4318,,a001100000GUDNFAA5
4320,,a001100000GUDNGAA5
4321,,a001100000GUDNHAA5
4330,,a001100000GUDNIAA5
4333,,a001100000GUDNJAA5
4334,,a001100000GUDNKAA5
4345,,a001100000GUDNLAA5
4346,,a001100000GUDNMAA5
4347,,a001100000GUDNNAA5
4354,,a001100000GUDNOAA5
4355,,a001100000GUDNPAA5
4356,,a001100000GUDNQAA5
4359,,a001100000GUDNRAA5
4373,,a001100000GUDNSAA5
4377,,a001100000GUDNTAA5
4388,,a001100000GUDNUAA5
4390,,a001100000GUDNVAA5
4394,,a001100000GUDNWAA5
4395,,a001100000GUDNXAA5
4399,,a001100000GUDNYAA5
4405,,a001100000GUDNZAA5
4410,,a001100000GUDNaAAP
4413,,a001100000GUDNbAAP
4419,,a001100000GUDNcAAP
4440,,a001100000GUDNdAAP
4447,,a001100000GUDNeAAP
4449,,a001100000GUDNfAAP
4454,,a001100000GUDNgAAP
4457,,a001100000GUDNhAAP
4461,,a001100000GUDNiAAP
4462,,a001100000GUDNjAAP
4465,,a001100000GUDNkAAP
4467,,a001100000GUDNlAAP
4468,,a001100000GUDNmAAP
4477,,a001100000GUDNnAAP
4478,,a001100000GUDNoAAP
4484,,a001100000GUDNpAAP
4487,,a001100000GUDNqAAP
4491,,a001100000GUDNrAAP
4492,,a001100000GUDNsAAP
4493,,a001100000GUDNtAAP
4497,,a001100000GUDNuAAP
4498,,a001100000GUDNvAAP
4514,,a001100000GUDNwAAP
4517,,a001100000GUDNxAAP
4518,,a001100000GUDNyAAP
4521,,a001100000GUDNzAAP
4526,,a001100000GUDO0AAP
4527,,a001100000GUDO1AAP
4532,,a001100000GUDO2AAP
4535,,a001100000GUDO3AAP
4543,,a001100000GUDO4AAP
4547,,a001100000GUDO5AAP
4548,,a001100000GUDO6AAP
4549,,a001100000GUDO7AAP
4552,,a001100000GUDO8AAP
4560,,a001100000GUDO9AAP
4563,,a001100000GUDOAAA5
4571,,a001100000GUDOBAA5
4573,,a001100000GUDOCAA5
4578,,a001100000GUDODAA5
4582,,a001100000GUDOEAA5
4583,,a001100000GUDOFAA5
4593,,a001100000GUDOGAA5
4594,,a001100000GUDOHAA5
4595,,a001100000GUDOIAA5
4599,,a001100000GUDOJAA5
4602,,a001100000GUDOKAA5
4607,,a001100000GUDOLAA5
4616,,a001100000GUDOMAA5
4619,,a001100000GUDONAA5
4620,,a001100000GUDOOAA5
4621,,a001100000GUDOPAA5
4625,,a001100000GUDOQAA5
4626,,a001100000GUDORAA5
4627,,a001100000GUDOSAA5
4638,,a001100000GUDOTAA5
4647,,a001100000GUDOUAA5
4654,,a001100000GUDOVAA5
4666,,a001100000GUDOWAA5
4667,,a001100000GUDOXAA5
4674,,a001100000GUDOYAA5
4677,,a001100000GUDOZAA5
4681,,a001100000GUDOaAAP
4687,,a001100000GUDObAAP
4691,,a001100000GUDOcAAP
4692,,a001100000GUDOdAAP
4698,,a001100000GUDOeAAP
4703,,a001100000GUDOfAAP
4708,,a001100000GUDOgAAP
4714,,a001100000GUDOhAAP
4716,,a001100000GUDOiAAP
4720,,a001100000GUDOjAAP
4725,,a001100000GUDOkAAP
4727,,a001100000GUDOlAAP
4729,,a001100000GUDOmAAP
4735,,a001100000GUDOnAAP
4739,,a001100000GUDOoAAP
4749,,a001100000GUDOpAAP
4759,,a001100000GUDOqAAP
4763,,a001100000GUDOrAAP
4764,,a001100000GUDOsAAP
4767,,a001100000GUDOtAAP
4771,,a001100000GUDOuAAP
4772,,a001100000GUDOvAAP
4775,,a001100000GUDOwAAP
4785,,a001100000GUDOxAAP
4797,,a001100000GUDOyAAP
4807,,a001100000GUDOzAAP
4812,,a001100000GUDP0AAP
4814,,a001100000GUDP1AAP
4815,,a001100000GUDP2AAP
4817,,a001100000GUDP3AAP
4821,,a001100000GUDP4AAP
4822,,a001100000GUDP5AAP
4823,,a001100000GUDP6AAP
4830,,a001100000GUDP7AAP
4836,,a001100000GUDP8AAP
4838,,a001100000GUDP9AAP
4839,,a001100000GUDPAAA5
4847,,a001100000GUDPBAA5
4851,,a001100000GUDPCAA5
4854,,a001100000GUDPDAA5
4858,,a001100000GUDPEAA5
4864,,a001100000GUDPFAA5
4867,,a001100000GUDPGAA5
4876,,a001100000GUDPHAA5
4878,,a001100000GUDPIAA5
4886,,a001100000GUDPJAA5
4888,,a001100000GUDPKAA5
4899,,a001100000GUDPLAA5
4903,,a001100000GUDPMAA5
4905,,a001100000GUDPNAA5
4908,,a001100000GUDPOAA5
4909,,a001100000GUDPPAA5
4912,,a001100000GUDPQAA5
4916,,a001100000GUDPRAA5
4926,,a001100000GUDPSAA5
4931,,a001100000GUDPTAA5
4932,,a001100000GUDPUAA5
4936,,a001100000GUDPVAA5
4939,,a001100000GUDPWAA5
4942,,a001100000GUDPXAA5
4949,,a001100000GUDPYAA5
4950,,a001100000GUDPZAA5
4956,,a001100000GUDPaAAP
4962,,a001100000GUDPbAAP
4968,,a001100000GUDPcAAP
4973,,a001100000GUDPdAAP
4977,,a001100000GUDPeAAP
4986,,a001100000GUDPfAAP
4987,,a001100000GUDPgAAP
4991,,a001100000GUDPhAAP
4992,,a001100000GUDPiAAP
4998,,a001100000GUDPjAAP
5001,,a001100000GUDPkAAP
5006,,a001100000GUDPlAAP
5028,,a001100000GUDPmAAP
5031,,a001100000GUDPnAAP
5032,,a001100000GUDPoAAP
5033,,a001100000GUDPpAAP
5039,,a001100000GUDPqAAP
5041,,a001100000GUDPrAAP
5044,,a001100000GUDPsAAP
5046,,a001100000GUDPtAAP
5049,,a001100000GUDPuAAP
5051,,a001100000GUDPvAAP
5053,,a001100000GUDPwAAP
5064,,a001100000GUDPxAAP
5071,,a001100000GUDPyAAP
5072,,a001100000GUDPzAAP
5074,,a001100000GUDQ0AAP
5075,,a001100000GUDQ1AAP
5079,,a001100000GUDQ2AAP
5082,,a001100000GUDQ3AAP
5089,,a001100000GUDQ4AAP
5090,,a001100000GUDQ5AAP
5101,,a001100000GUDQ6AAP
5104,,a001100000GUDQ7AAP
5105,,a001100000GUDQ8AAP
5113,,a001100000GUDQ9AAP
5119,,a001100000GUDQAAA5
5123,,a001100000GUDQBAA5
5131,,a001100000GUDQCAA5
5133,,a001100000GUDQDAA5
5136,,a001100000GUDQEAA5
5147,,a001100000GUDQFAA5
5148,,a001100000GUDQGAA5
5151,,a001100000GUDQHAA5
5153,,a001100000GUDQIAA5
5163,,a001100000GUDQJAA5
5166,,a001100000GUDQKAA5
5167,,a001100000GUDQLAA5
5168,,a001100000GUDQMAA5
5171,,a001100000GUDQNAA5
5176,,a001100000GUDQOAA5
5178,,a001100000GUDQPAA5
5187,,a001100000GUDQQAA5
5189,,a001100000GUDQRAA5
5191,,a001100000GUDQSAA5
5194,,a001100000GUDQTAA5
5200,,a001100000GUDQUAA5
5202,,a001100000GUDQVAA5
5205,,a001100000GUDQWAA5
5210,,a001100000GUDQXAA5
5217,,a001100000GUDQYAA5
5232,,a001100000GUDQZAA5
5236,,a001100000GUDQaAAP
5246,,a001100000GUDQbAAP
5254,,a001100000GUDQcAAP
5256,,a001100000GUDQdAAP
5263,,a001100000GUDQeAAP
5264,,a001100000GUDQfAAP
5266,,a001100000GUDQgAAP
5268,,a001100000GUDQhAAP
5276,,a001100000GUDQiAAP
5287,,a001100000GUDQjAAP
5289,,a001100000GUDQkAAP
5298,,a001100000GUDQlAAP
5303,,a001100000GUDQmAAP
5307,,a001100000GUDQnAAP
5310,,a001100000GUDQoAAP
