Id,External_Id__c
a0063000008tRy1AAE,2180
a0063000008tRy2AAE,2191
a0063000008tRy3AAE,2194
a0063000008tRy4AAE,2199
a0063000008tRy5AAE,2200
a0063000008tRy6AAE,2203
a0063000008tRy7AAE,2205
a0063000008tRy8AAE,2221
a0063000008tRy9AAE,2222
a0063000008tRyAAAU,2223
a0063000008tRyBAAU,2226
a0063000008tRyCAAU,2232
a0063000008tRyDAAU,2241
a0063000008tRyEAAU,2250
a0063000008tRyFAAU,2256
a0063000008tRyGAAU,2257
a0063000008tRyHAAU,2259
a0063000008tRyIAAU,2269
a0063000008tRyJAAU,2270
a0063000008tRyKAAU,2271
a0063000008tRyLAAU,2274
a0063000008tRyMAAU,2278
a0063000008tRyNAAU,2281
a0063000008tRyOAAU,2283
a0063000008tRyPAAU,2286
a0063000008tRyQAAU,2290
a0063000008tRyRAAU,2294
a0063000008tRySAAU,2295
a0063000008tRyTAAU,2308
a0063000008tRyUAAU,2310
a0063000008tRyVAAU,2311
a0063000008tRyWAAU,2314
a0063000008tRyXAAU,2324
a0063000008tRyYAAU,2326
a0063000008tRyZAAU,2327
a0063000008tRyaAAE,2330
a0063000008tRybAAE,2335
a0063000008tRycAAE,2350
a0063000008tRydAAE,2361
a0063000008tRyeAAE,2362
a0063000008tRyfAAE,2363
a0063000008tRygAAE,2365
a0063000008tRyhAAE,2367
a0063000008tRyiAAE,2375
a0063000008tRyjAAE,2377
a0063000008tRykAAE,2384
a0063000008tRylAAE,2393
a0063000008tRymAAE,2396
a0063000008tRynAAE,2400
a0063000008tRyoAAE,2402
a0063000008tRypAAE,2404
a0063000008tRyqAAE,2410
a0063000008tRyrAAE,2421
a0063000008tRysAAE,2423
a0063000008tRytAAE,2424
a0063000008tRyuAAE,2425
a0063000008tRyvAAE,2428
a0063000008tRywAAE,2442
a0063000008tRyxAAE,2446
a0063000008tRyyAAE,2447
a0063000008tRyzAAE,2450
a0063000008tRz0AAE,2457
a0063000008tRz1AAE,2460
a0063000008tRz2AAE,2471
a0063000008tRz3AAE,2492
a0063000008tRz4AAE,2493
a0063000008tRz5AAE,2496
a0063000008tRz6AAE,2498
a0063000008tRz7AAE,2508
a0063000008tRz8AAE,2513
a0063000008tRz9AAE,2514
a0063000008tRzAAAU,2515
a0063000008tRzBAAU,2518
a0063000008tRzCAAU,2519
a0063000008tRzDAAU,2521
a0063000008tRzEAAU,2524
a0063000008tRzFAAU,2528
a0063000008tRzGAAU,2533
a0063000008tRzHAAU,2534
a0063000008tRzIAAU,2541
a0063000008tRzJAAU,2543
a0063000008tRzKAAU,2545
a0063000008tRzLAAU,2547
a0063000008tRzMAAU,2551
a0063000008tRzNAAU,2555
a0063000008tRzOAAU,2587
a0063000008tRzPAAU,2591
a0063000008tRzQAAU,2593
a0063000008tRzRAAU,2597
a0063000008tRzSAAU,2599
a0063000008tRzTAAU,2601
a0063000008tRzUAAU,2603
a0063000008tRzVAAU,2605
a0063000008tRzWAAU,2607
a0063000008tRzXAAU,2610
a0063000008tRzYAAU,2616
a0063000008tRzZAAU,2622
a0063000008tRzaAAE,2623
a0063000008tRzbAAE,2627
a0063000008tRzcAAE,2629
a0063000008tRzdAAE,2630
a0063000008tRzeAAE,2636
a0063000008tRzfAAE,2640
a0063000008tRzgAAE,2642
a0063000008tRzhAAE,2644
a0063000008tRziAAE,2646
a0063000008tRzjAAE,2658
a0063000008tRzkAAE,2666
a0063000008tRzlAAE,46140
a0063000008tRzmAAE,46142
a0063000008tRznAAE,46144
a0063000008tRzoAAE,46149
a0063000008tRzpAAE,46154
a0063000008tRzqAAE,46155
a0063000008tRzrAAE,46161
a0063000008tRzsAAE,46166
a0063000008tRztAAE,46168
a0063000008tRzuAAE,46187
a0063000008tRzvAAE,46189
a0063000008tRzwAAE,46192
a0063000008tRzxAAE,46193
a0063000008tRzyAAE,46195
a0063000008tRzzAAE,46197
a0063000008tS00AAE,46205
a0063000008tS01AAE,46208
a0063000008tS02AAE,46212
a0063000008tS03AAE,46215
a0063000008tS04AAE,46216
a0063000008tS05AAE,46228
a0063000008tS06AAE,46229
a0063000008tS07AAE,46230
a0063000008tS08AAE,46232
a0063000008tS09AAE,46237
a0063000008tS0AAAU,46247
a0063000008tS0BAAU,46249
a0063000008tS0CAAU,46250
a0063000008tS0DAAU,46256
a0063000008tS0EAAU,46259
a0063000008tS0FAAU,46261
a0063000008tS0GAAU,46263
a0063000008tS0HAAU,46268
a0063000008tS0IAAU,46269
a0063000008tS0JAAU,46272
a0063000008tS0KAAU,46277
a0063000008tS0LAAU,46283
a0063000008tS0MAAU,46291
a0063000008tS0NAAU,46293
a0063000008tS0OAAU,46297
a0063000008tS0PAAU,46304
a0063000008tS0QAAU,46312
a0063000008tS0RAAU,46321
a0063000008tS0SAAU,46322
a0063000008tS0TAAU,46328
a0063000008tS0UAAU,46331
a0063000008tS0VAAU,46335
a0063000008tS0WAAU,46340
a0063000008tS0XAAU,46346
a0063000008tS0YAAU,46349
a0063000008tS0ZAAU,46353
a0063000008tS0aAAE,46354
a0063000008tS0bAAE,46358
a0063000008tS0cAAE,46361
a0063000008tS0dAAE,46369
a0063000008tS0eAAE,46376
a0063000008tS0fAAE,46380
a0063000008tS0gAAE,46389
a0063000008tS0hAAE,46390
a0063000008tS0iAAE,46392
a0063000008tS0jAAE,46401
a0063000008tS0kAAE,46402
a0063000008tS0lAAE,46406
a0063000008tS0mAAE,46409
a0063000008tS0nAAE,46413
a0063000008tS0oAAE,46417
a0063000008tS0pAAE,46426
a0063000008tS0qAAE,46430
a0063000008tS0rAAE,2667
a0063000008tS0sAAE,2677
a0063000008tS0tAAE,2688
a0063000008tS0uAAE,2696
a0063000008tS0vAAE,2699
a0063000008tS0wAAE,2701
a0063000008tS0xAAE,2702
a0063000008tS0yAAE,2707
a0063000008tS0zAAE,2717
a0063000008tS10AAE,2718
a0063000008tS11AAE,2719
a0063000008tS12AAE,2720
a0063000008tS13AAE,2726
a0063000008tS14AAE,2727
a0063000008tS15AAE,2730
a0063000008tS16AAE,2733
a0063000008tS17AAE,2743
a0063000008tS18AAE,2744
a0063000008tS19AAE,2745
a0063000008tS1AAAU,2751
a0063000008tS1BAAU,2763
a0063000008tS1CAAU,2766
a0063000008tS1DAAU,2767
a0063000008tS1EAAU,2771
a0063000008tS1FAAU,2773
a0063000008tS1GAAU,2775
a0063000008tS1HAAU,2782
a0063000008tS1IAAU,2786
a0063000008tS1JAAU,2795
a0063000008tS1KAAU,2796
a0063000008tS1LAAU,2805
a0063000008tS1MAAU,2810
a0063000008tS1NAAU,2811
a0063000008tS1OAAU,2815
a0063000008tS1PAAU,2817
a0063000008tS1QAAU,2818
a0063000008tS1RAAU,2822
a0063000008tS1SAAU,2832
a0063000008tS1TAAU,2834
a0063000008tS1UAAU,2837
a0063000008tS1VAAU,2840
a0063000008tS1WAAU,2841
a0063000008tS1XAAU,2847
a0063000008tS1YAAU,2850
a0063000008tS1ZAAU,2853
a0063000008tS1aAAE,2872
a0063000008tS1bAAE,2880
a0063000008tS1cAAE,2886
a0063000008tS1dAAE,2889
a0063000008tS1eAAE,2891
a0063000008tS1fAAE,2898
a0063000008tS1gAAE,2899
a0063000008tS1hAAE,2901
a0063000008tS1iAAE,2904
a0063000008tS1jAAE,2909
a0063000008tS1kAAE,2911
a0063000008tS1lAAE,2920
a0063000008tS1mAAE,2923
a0063000008tS1nAAE,2924
a0063000008tS1oAAE,2927
a0063000008tS1pAAE,2929
a0063000008tS1qAAE,2930
a0063000008tS1rAAE,2936
a0063000008tS1sAAE,2938
a0063000008tS1tAAE,2941
a0063000008tS1uAAE,2945
a0063000008tS1vAAE,2946
a0063000008tS1wAAE,2964
a0063000008tS1xAAE,2973
a0063000008tS1yAAE,2975
a0063000008tS1zAAE,2982
a0063000008tS20AAE,2987
a0063000008tS21AAE,2994
a0063000008tS22AAE,2995
a0063000008tS23AAE,3002
a0063000008tS24AAE,3003
a0063000008tS25AAE,3008
a0063000008tS26AAE,3010
a0063000008tS27AAE,3013
a0063000008tS28AAE,3014
a0063000008tS29AAE,3017
a0063000008tS2AAAU,3021
a0063000008tS2BAAU,3023
a0063000008tS2CAAU,3035
a0063000008tS2DAAU,3036
a0063000008tS2EAAU,3040
a0063000008tS2FAAU,3042
a0063000008tS2GAAU,3046
a0063000008tS2HAAU,3054
a0063000008tS2IAAU,3056
a0063000008tS2JAAU,3078
a0063000008tS2KAAU,3082
a0063000008tS2LAAU,3092
a0063000008tS2MAAU,3094
a0063000008tS2NAAU,3095
a0063000008tS2OAAU,3096
a0063000008tS2PAAU,3099
a0063000008tS2QAAU,3100
a0063000008tS2RAAU,3102
a0063000008tS2SAAU,3109
a0063000008tS2TAAU,3110
a0063000008tS2UAAU,3111
a0063000008tS2VAAU,3115
a0063000008tS2WAAU,3116
a0063000008tS2XAAU,3117
a0063000008tS2YAAU,3118
a0063000008tS2ZAAU,3121
a0063000008tS2aAAE,3129
a0063000008tS2bAAE,3132
a0063000008tS2cAAE,3137
a0063000008tS2dAAE,3138
a0063000008tS2eAAE,3146
a0063000008tS2fAAE,3149
a0063000008tS2gAAE,3151
a0063000008tS2hAAE,3153
a0063000008tS2iAAE,3156
a0063000008tS2jAAE,3159
a0063000008tS2kAAE,3165
a0063000008tS2lAAE,3168
a0063000008tS2mAAE,3174
a0063000008tS2nAAE,3179
a0063000008tS2oAAE,3202
a0063000008tS2pAAE,3207
a0063000008tS2qAAE,3218
a0063000008tS2rAAE,3221
a0063000008tS2sAAE,3225
a0063000008tS2tAAE,3230
a0063000008tS2uAAE,3236
a0063000008tS2vAAE,3238
a0063000008tS2wAAE,3240
a0063000008tS2xAAE,3244
a0063000008tS2yAAE,3252
a0063000008tS2zAAE,3253
a0063000008tS30AAE,3255
a0063000008tS31AAE,3258
a0063000008tS32AAE,3263
a0063000008tS33AAE,3264
a0063000008tS34AAE,3268
a0063000008tS35AAE,3272
a0063000008tS36AAE,3274
a0063000008tS37AAE,3278
a0063000008tS38AAE,3284
a0063000008tS39AAE,3296
a0063000008tS3AAAU,3300
a0063000008tS3BAAU,3313
a0063000008tS3CAAU,3315
a0063000008tS3DAAU,3317
a0063000008tS3EAAU,3318
a0063000008tS3FAAU,3330
a0063000008tS3GAAU,3331
a0063000008tS3HAAU,3334
a0063000008tS3IAAU,3336
a0063000008tS3JAAU,3340
a0063000008tS3KAAU,3343
a0063000008tS3LAAU,3344
a0063000008tS3MAAU,3349
a0063000008tS3NAAU,3351
a0063000008tS3OAAU,3352
a0063000008tS3PAAU,3358
a0063000008tS3QAAU,3369
a0063000008tS3RAAU,3373
a0063000008tS3SAAU,3378
a0063000008tS3TAAU,3386
a0063000008tS3UAAU,3396
a0063000008tS3VAAU,3400
a0063000008tS3WAAU,3401
a0063000008tS3XAAU,3402
a0063000008tS3YAAU,3403
a0063000008tS3ZAAU,3412
a0063000008tS3aAAE,3413
a0063000008tS3bAAE,3416
a0063000008tS3cAAE,3429
a0063000008tS3dAAE,3430
a0063000008tS3eAAE,3431
a0063000008tS3fAAE,3440
a0063000008tS3gAAE,3442
a0063000008tS3hAAE,3444
a0063000008tS3iAAE,3452
a0063000008tS3jAAE,3464
a0063000008tS3kAAE,3466
a0063000008tS3lAAE,3467
a0063000008tS3mAAE,3475
a0063000008tS3nAAE,3478
a0063000008tS3oAAE,3480
a0063000008tS3pAAE,3487
a0063000008tS3qAAE,3488
a0063000008tS3rAAE,3494
a0063000008tS3sAAE,3495
a0063000008tS3tAAE,3496
a0063000008tS3uAAE,3506
a0063000008tS3vAAE,3507
a0063000008tS3wAAE,3508
a0063000008tS3xAAE,3509
a0063000008tS3yAAE,3511
a0063000008tS3zAAE,3514
a0063000008tS40AAE,3527
a0063000008tS41AAE,3539
a0063000008tS42AAE,3542
a0063000008tS43AAE,3545
a0063000008tS44AAE,3551
a0063000008tS45AAE,3553
a0063000008tS46AAE,3560
a0063000008tS47AAE,3562
a0063000008tS48AAE,3574
a0063000008tS49AAE,3576
a0063000008tS4AAAU,3577
a0063000008tS4BAAU,3578
a0063000008tS4CAAU,3579
a0063000008tS4DAAU,3588
a0063000008tS4EAAU,3590
a0063000008tS4FAAU,3600
a0063000008tS4GAAU,3614
a0063000008tS4HAAU,3617
a0063000008tS4IAAU,3621
a0063000008tS4JAAU,3622
a0063000008tS4KAAU,3626
a0063000008tS4LAAU,3627
a0063000008tS4MAAU,3634
a0063000008tS4NAAU,3636
a0063000008tS4OAAU,3637
a0063000008tS4PAAU,3638
a0063000008tS4QAAU,3642
a0063000008tS4RAAU,3645
a0063000008tS4SAAU,3657
a0063000008tS4TAAU,3662
a0063000008tS4UAAU,3663
a0063000008tS4VAAU,3664
a0063000008tS4WAAU,3676
a0063000008tS4XAAU,3677
a0063000008tS4YAAU,3683
a0063000008tS4ZAAU,3688
a0063000008tS4aAAE,3693
a0063000008tS4bAAE,3694
a0063000008tS4cAAE,3695
a0063000008tS4dAAE,3702
a0063000008tS4eAAE,3709
a0063000008tS4fAAE,3713
a0063000008tS4gAAE,3714
a0063000008tS4hAAE,3723
a0063000008tS4iAAE,3726
a0063000008tS4jAAE,3730
a0063000008tS4kAAE,3740
a0063000008tS4lAAE,3750
a0063000008tS4mAAE,3754
a0063000008tS4nAAE,3755
a0063000008tS4oAAE,3767
a0063000008tS4pAAE,3771
a0063000008tS4qAAE,3773
a0063000008tS4rAAE,3779
a0063000008tS4sAAE,3781
a0063000008tS4tAAE,3784
a0063000008tS4uAAE,3788
a0063000008tS4vAAE,3793
a0063000008tS4wAAE,3795
a0063000008tS4xAAE,3797
a0063000008tS4yAAE,3799
a0063000008tS4zAAE,3800
a0063000008tS50AAE,3805
a0063000008tS51AAE,3808
a0063000008tS52AAE,3813
a0063000008tS53AAE,3817
a0063000008tS54AAE,3821
a0063000008tS55AAE,3824
a0063000008tS56AAE,3835
a0063000008tS57AAE,3840
a0063000008tS58AAE,3841
a0063000008tS59AAE,3843
a0063000008tS5AAAU,3853
a0063000008tS5BAAU,3869
a0063000008tS5CAAU,3873
a0063000008tS5DAAU,3875
a0063000008tS5EAAU,3878
a0063000008tS5FAAU,3882
a0063000008tS5GAAU,3885
a0063000008tS5HAAU,3886
a0063000008tS5IAAU,3895
a0063000008tS5JAAU,3896
a0063000008tS5KAAU,3905
a0063000008tS5LAAU,3906
a0063000008tS5MAAU,3913
a0063000008tS5NAAU,3916
a0063000008tS5OAAU,3919
a0063000008tS5PAAU,3923
a0063000008tS5QAAU,3928
a0063000008tS5RAAU,3932
a0063000008tS5SAAU,3933
a0063000008tS5TAAU,3941
a0063000008tS5UAAU,3960
a0063000008tS5VAAU,3962
a0063000008tS5WAAU,3963
a0063000008tS5XAAU,3968
a0063000008tS5YAAU,3972
a0063000008tS5ZAAU,3976
a0063000008tS5aAAE,3977
a0063000008tS5bAAE,3983
a0063000008tS5cAAE,3986
a0063000008tS5dAAE,3988
a0063000008tS5eAAE,3990
a0063000008tS5fAAE,3994
a0063000008tS5gAAE,4003
a0063000008tS5hAAE,4004
a0063000008tS5iAAE,4006
a0063000008tS5jAAE,4009
a0063000008tS5kAAE,4012
a0063000008tS5lAAE,4015
a0063000008tS5mAAE,4026
a0063000008tS5nAAE,4034
a0063000008tS5oAAE,4038
a0063000008tS5pAAE,4041
a0063000008tS5qAAE,4044
a0063000008tS5rAAE,4046
a0063000008tS5sAAE,4049
a0063000008tS5tAAE,4050
a0063000008tS5uAAE,4055
a0063000008tS5vAAE,4057
a0063000008tS5wAAE,4058
a0063000008tS5xAAE,4061
a0063000008tS5yAAE,4073
a0063000008tS5zAAE,4074
a0063000008tS60AAE,4081
a0063000008tS61AAE,4083
a0063000008tS62AAE,4085
a0063000008tS63AAE,4101
a0063000008tS64AAE,4104
a0063000008tS65AAE,4105
a0063000008tS66AAE,4106
a0063000008tS67AAE,4107
a0063000008tS68AAE,4123
a0063000008tS69AAE,4125
a0063000008tS6AAAU,4129
a0063000008tS6BAAU,4132
a0063000008tS6CAAU,4136
a0063000008tS6DAAU,4139
a0063000008tS6EAAU,4144
a0063000008tS6FAAU,4154
a0063000008tS6GAAU,4155
a0063000008tS6HAAU,4156
a0063000008tS6IAAU,4159
a0063000008tS6JAAU,4167
a0063000008tS6KAAU,4172
a0063000008tS6LAAU,4178
a0063000008tS6MAAU,4179
a0063000008tS6NAAU,4184
a0063000008tS6OAAU,4190
a0063000008tS6PAAU,4192
a0063000008tS6QAAU,4195
a0063000008tS6RAAU,4211
a0063000008tS6SAAU,4212
a0063000008tS6TAAU,4215
a0063000008tS6UAAU,4217
a0063000008tS6VAAU,4223
a0063000008tS6WAAU,4224
a0063000008tS6XAAU,4225
a0063000008tS6YAAU,4229
a0063000008tS6ZAAU,4233
a0063000008tS6aAAE,4235
a0063000008tS6bAAE,4238
a0063000008tS6cAAE,4247
a0063000008tS6dAAE,4250
a0063000008tS6eAAE,4252
a0063000008tS6fAAE,4271
a0063000008tS6gAAE,4273
a0063000008tS6hAAE,4274
a0063000008tS6iAAE,4275
a0063000008tS6jAAE,4284
a0063000008tS6kAAE,4286
a0063000008tS6lAAE,4300
a0063000008tS6mAAE,4302
a0063000008tS6nAAE,4306
a0063000008tS6oAAE,4307
a0063000008tS6pAAE,4308
a0063000008tS6qAAE,4318
a0063000008tS6rAAE,4320
a0063000008tS6sAAE,4321
a0063000008tS6tAAE,4330
a0063000008tS6uAAE,4333
a0063000008tS6vAAE,4334
a0063000008tS6wAAE,4345
a0063000008tS6xAAE,4346
a0063000008tS6yAAE,4347
a0063000008tS6zAAE,4354
a0063000008tS70AAE,4355
a0063000008tS71AAE,4356
a0063000008tS72AAE,4359
a0063000008tS73AAE,4373
a0063000008tS74AAE,4377
a0063000008tS75AAE,4388
a0063000008tS76AAE,4390
a0063000008tS77AAE,4394
a0063000008tS78AAE,4395
a0063000008tS79AAE,4399
a0063000008tS7AAAU,4405
a0063000008tS7BAAU,4410
a0063000008tS7CAAU,4413
a0063000008tS7DAAU,4419
a0063000008tS7EAAU,4440
a0063000008tS7FAAU,4447
a0063000008tS7GAAU,4449
a0063000008tS7HAAU,4454
a0063000008tS7IAAU,4457
a0063000008tS7JAAU,4461
a0063000008tS7KAAU,4462
a0063000008tS7LAAU,4465
a0063000008tS7MAAU,4467
a0063000008tS7NAAU,4468
a0063000008tS7OAAU,4477
a0063000008tS7PAAU,4478
a0063000008tS7QAAU,4484
a0063000008tS7RAAU,4487
a0063000008tS7SAAU,4491
a0063000008tS7TAAU,4492
a0063000008tS7UAAU,4493
a0063000008tS7VAAU,4497
a0063000008tS7WAAU,4498
a0063000008tS7XAAU,4514
a0063000008tS7YAAU,4517
a0063000008tS7ZAAU,4518
a0063000008tS7aAAE,4521
a0063000008tS7bAAE,4526
a0063000008tS7cAAE,4527
a0063000008tS7dAAE,4532
a0063000008tS7eAAE,4535
a0063000008tS7fAAE,4543
a0063000008tS7gAAE,4547
a0063000008tS7hAAE,4548
a0063000008tS7iAAE,4549
a0063000008tS7jAAE,4552
a0063000008tS7kAAE,4560
a0063000008tS7lAAE,4563
a0063000008tS7mAAE,4571
a0063000008tS7nAAE,4573
a0063000008tS7oAAE,4578
a0063000008tS7pAAE,4582
a0063000008tS7qAAE,4583
a0063000008tS7rAAE,4593
a0063000008tS7sAAE,4594
a0063000008tS7tAAE,4595
a0063000008tS7uAAE,4599
a0063000008tS7vAAE,4602
a0063000008tS7wAAE,4607
a0063000008tS7xAAE,4616
a0063000008tS7yAAE,4619
a0063000008tS7zAAE,4620
a0063000008tS80AAE,4621
a0063000008tS81AAE,4625
a0063000008tS82AAE,4626
a0063000008tS83AAE,4627
a0063000008tS84AAE,4638
a0063000008tS85AAE,4647
a0063000008tS86AAE,4654
a0063000008tS87AAE,4666
a0063000008tS88AAE,4667
a0063000008tS89AAE,4674
a0063000008tS8AAAU,4677
a0063000008tS8BAAU,4681
a0063000008tS8CAAU,4687
a0063000008tS8DAAU,4691
a0063000008tS8EAAU,4692
a0063000008tS8FAAU,4698
a0063000008tS8GAAU,4703
a0063000008tS8HAAU,4708
a0063000008tS8IAAU,4714
a0063000008tS8JAAU,4716
a0063000008tS8KAAU,4720
a0063000008tS8LAAU,4725
a0063000008tS8MAAU,4727
a0063000008tS8NAAU,4729
a0063000008tS8OAAU,4735
a0063000008tS8PAAU,4739
a0063000008tS8QAAU,4749
a0063000008tS8RAAU,4759
a0063000008tS8SAAU,4763
a0063000008tS8TAAU,4764
a0063000008tS8UAAU,4767
a0063000008tS8VAAU,4771
a0063000008tS8WAAU,4772
a0063000008tS8XAAU,4775
a0063000008tS8YAAU,4785
a0063000008tS8ZAAU,4797
a0063000008tS8aAAE,4807
a0063000008tS8bAAE,4812
a0063000008tS8cAAE,4814
a0063000008tS8dAAE,4815
a0063000008tS8eAAE,4817
a0063000008tS8fAAE,4821
a0063000008tS8gAAE,4822
a0063000008tS8hAAE,4823
a0063000008tS8iAAE,4830
a0063000008tS8jAAE,4836
a0063000008tS8kAAE,4838
a0063000008tS8lAAE,4839
a0063000008tS8mAAE,4847
a0063000008tS8nAAE,4851
a0063000008tS8oAAE,4854
a0063000008tS8pAAE,4858
a0063000008tS8qAAE,4864
a0063000008tS8rAAE,4867
a0063000008tS8sAAE,4876
a0063000008tS8tAAE,4878
a0063000008tS8uAAE,4886
a0063000008tS8vAAE,4888
a0063000008tS8wAAE,4899
a0063000008tS8xAAE,4903
a0063000008tS8yAAE,4905
a0063000008tS8zAAE,4908
a0063000008tS90AAE,4909
a0063000008tS91AAE,4912
a0063000008tS92AAE,4916
a0063000008tS93AAE,4926
a0063000008tS94AAE,4931
a0063000008tS95AAE,4932
a0063000008tS96AAE,4936
a0063000008tS97AAE,4939
a0063000008tS98AAE,4942
a0063000008tS99AAE,4949
a0063000008tS9AAAU,4950
a0063000008tS9BAAU,4956
a0063000008tS9CAAU,4962
a0063000008tS9DAAU,4968
a0063000008tS9EAAU,4973
a0063000008tS9FAAU,4977
a0063000008tS9GAAU,4986
a0063000008tS9HAAU,4987
a0063000008tS9IAAU,4991
a0063000008tS9JAAU,4992
a0063000008tS9KAAU,4998
a0063000008tS9LAAU,5001
a0063000008tS9MAAU,5006
a0063000008tS9NAAU,5028
a0063000008tS9OAAU,5031
a0063000008tS9PAAU,5032
a0063000008tS9QAAU,5033
a0063000008tS9RAAU,5039
a0063000008tS9SAAU,5041
a0063000008tS9TAAU,5044
a0063000008tS9UAAU,5046
a0063000008tS9VAAU,5049
a0063000008tS9WAAU,5051
a0063000008tS9XAAU,5053
a0063000008tS9YAAU,5064
a0063000008tS9ZAAU,5071
a0063000008tS9aAAE,5072
a0063000008tS9bAAE,5074
a0063000008tS9cAAE,5075
a0063000008tS9dAAE,5079
a0063000008tS9eAAE,5082
a0063000008tS9fAAE,5089
a0063000008tS9gAAE,5090
a0063000008tS9hAAE,5101
a0063000008tS9iAAE,5104
a0063000008tS9jAAE,5105
a0063000008tS9kAAE,5113
a0063000008tS9lAAE,5119
a0063000008tS9mAAE,5123
a0063000008tS9nAAE,5131
a0063000008tS9oAAE,5133
a0063000008tS9pAAE,5136
a0063000008tS9qAAE,5147
a0063000008tS9rAAE,5148
a0063000008tS9sAAE,5151
a0063000008tS9tAAE,5153
a0063000008tS9uAAE,5163
a0063000008tS9vAAE,5166
a0063000008tS9wAAE,5167
a0063000008tS9xAAE,5168
a0063000008tS9yAAE,5171
a0063000008tS9zAAE,5176
a0063000008tSA0AAM,5178
a0063000008tSA1AAM,5187
a0063000008tSA2AAM,5189
a0063000008tSA3AAM,5191
a0063000008tSA4AAM,5194
a0063000008tSA5AAM,5200
a0063000008tSA6AAM,5202
a0063000008tSA7AAM,5205
a0063000008tSA8AAM,5210
a0063000008tSA9AAM,5217
a0063000008tSAAAA2,5232
a0063000008tSABAA2,5236
a0063000008tSACAA2,5246
a0063000008tSADAA2,5254
a0063000008tSAEAA2,5256
a0063000008tSAFAA2,5263
a0063000008tSAGAA2,5264
a0063000008tSAHAA2,5266
a0063000008tSAIAA2,5268
a0063000008tSAJAA2,5276
a0063000008tSAKAA2,5287
a0063000008tSALAA2,5289
a0063000008tSAMAA2,5298
a0063000008tSANAA2,5303
a0063000008tSAOAA2,5307
a0063000008tSAPAA2,5310
a0063000008tSAQAA2,5312
a0063000008tSARAA2,5319
a0063000008tSASAA2,5320
a0063000008tSATAA2,5321
a0063000008tSAUAA2,5322
a0063000008tSAVAA2,5323
a0063000008tSAWAA2,5329
a0063000008tSAXAA2,5337
a0063000008tSAYAA2,5341
a0063000008tSAZAA2,5350
a0063000008tSAaAAM,5363
a0063000008tSAbAAM,5371
a0063000008tSAcAAM,5372
a0063000008tSAdAAM,5374
a0063000008tSAeAAM,5376
a0063000008tSAfAAM,5379
a0063000008tSAgAAM,5383
a0063000008tSAhAAM,5387
a0063000008tSAiAAM,5389
a0063000008tSAjAAM,5392
a0063000008tSAkAAM,5402
a0063000008tSAlAAM,5404
a0063000008tSAmAAM,5405
a0063000008tSAnAAM,5413
a0063000008tSAoAAM,5418
a0063000008tSApAAM,5419
a0063000008tSAqAAM,5425
a0063000008tSArAAM,5429
a0063000008tSAsAAM,5430
a0063000008tSAtAAM,5433
a0063000008tSAuAAM,5444
a0063000008tSAvAAM,5447
a0063000008tSAwAAM,5455
a0063000008tSAxAAM,5456
a0063000008tSAyAAM,5460
a0063000008tSAzAAM,5467
a0063000008tSB0AAM,5470
a0063000008tSB1AAM,5474
a0063000008tSB2AAM,5476
a0063000008tSB3AAM,5483
a0063000008tSB4AAM,5486
a0063000008tSB5AAM,5487
a0063000008tSB6AAM,5499
a0063000008tSB7AAM,5501
a0063000008tSB8AAM,5510
a0063000008tSB9AAM,5513
a0063000008tSBAAA2,5515
a0063000008tSBBAA2,5516
a0063000008tSBCAA2,5517
a0063000008tSBDAA2,5522
a0063000008tSBEAA2,5527
a0063000008tSBFAA2,5530
a0063000008tSBGAA2,5533
a0063000008tSBHAA2,5534
a0063000008tSBIAA2,5541
a0063000008tSBJAA2,5546
a0063000008tSBKAA2,5551
a0063000008tSBLAA2,5557
a0063000008tSBMAA2,5563
a0063000008tSBNAA2,5568
a0063000008tSBOAA2,5573
a0063000008tSBPAA2,5574
a0063000008tSBQAA2,5580
a0063000008tSBRAA2,5590
a0063000008tSBSAA2,5596
a0063000008tSBTAA2,5603
a0063000008tSBUAA2,5604
a0063000008tSBVAA2,5607
a0063000008tSBWAA2,5608
a0063000008tSBXAA2,5614
a0063000008tSBYAA2,5621
a0063000008tSBZAA2,5627
a0063000008tSBaAAM,5628
a0063000008tSBbAAM,5631
a0063000008tSBcAAM,5643
a0063000008tSBdAAM,5647
a0063000008tSBeAAM,5648
a0063000008tSBfAAM,5649
a0063000008tSBgAAM,5652
a0063000008tSBhAAM,5659
a0063000008tSBiAAM,5660
a0063000008tSBjAAM,5661
a0063000008tSBkAAM,5664
a0063000008tSBlAAM,5665
a0063000008tSBmAAM,5666
a0063000008tSBnAAM,5671
a0063000008tSBoAAM,5675
a0063000008tSBpAAM,5677
a0063000008tSBqAAM,5680
a0063000008tSBrAAM,5695
a0063000008tSBsAAM,5699
a0063000008tSBtAAM,5705
a0063000008tSBuAAM,5715
a0063000008tSBvAAM,5719
a0063000008tSBwAAM,5722
a0063000008tSBxAAM,5723
a0063000008tSByAAM,5724
a0063000008tSBzAAM,5725
a0063000008tSC0AAM,5732
a0063000008tSC1AAM,5733
a0063000008tSC2AAM,5736
a0063000008tSC3AAM,5738
a0063000008tSC4AAM,5743
a0063000008tSC5AAM,5751
a0063000008tSC6AAM,5758
a0063000008tSC7AAM,5769
a0063000008tSC8AAM,5771
a0063000008tSC9AAM,5780
a0063000008tSCAAA2,5784
a0063000008tSCBAA2,5785
a0063000008tSCCAA2,5791
a0063000008tSCDAA2,5793
