External_Id__c,Customer_Account__r.External_Id__c,Product__r.External_Id__c
35525,382,65
35531,383,98
35533,383,46
35536,383,8
35541,383,64
35548,383,54
35558,383,31
35560,383,0
35562,383,47
35568,383,34
35572,383,38
35576,383,10
35578,383,18
35579,383,65
35582,383,48
35589,383,71
35594,383,58
35598,383,96
35604,383,60
35611,383,5
35615,383,92
35618,383,11
35624,383,2
35629,384,84
35630,384,64
35635,384,53
35638,384,24
35649,384,25
35650,384,78
35652,384,96
35655,384,44
35659,384,23
35666,384,61
35667,384,21
35677,384,66
35678,384,62
35682,384,41
35693,384,59
35695,384,92
35697,384,15
35700,384,54
35705,384,93
35711,384,88
35722,384,75
35724,384,26
35730,385,16
35733,385,8
35736,385,25
35738,385,19
35739,385,2
35754,385,38
35755,385,10
35759,385,82
35768,385,11
35772,385,60
35778,385,1
35784,385,93
35792,385,94
35793,385,74
35801,385,46
35805,385,70
35806,385,50
35807,385,32
35809,385,9
35814,386,11
35818,386,10
35826,386,42
35829,386,85
35832,386,43
35844,386,17
35845,386,78
35849,386,27
35850,386,45
35858,386,58
35860,386,88
35871,386,98
35874,386,13
35875,386,60
35876,386,94
35883,386,86
35889,386,55
35898,386,49
35900,386,76
35903,386,90
35905,386,38
35906,386,19
35909,387,51
35911,387,28
35931,387,67
35933,387,31
35936,387,75
35948,387,69
35949,387,10
35950,387,8
35951,387,82
35955,387,62
35964,387,81
35965,387,71
35969,387,58
35971,387,40
35976,387,47
35985,387,70
35989,387,2
35990,387,25
35994,387,60
35996,387,66
35997,387,0
36016,388,88
36018,388,30
36021,388,52
36026,388,38
36031,388,71
36035,388,13
36039,388,44
36040,388,75
36044,388,72
36053,388,6
36062,388,92
36063,388,97
36070,388,45
36072,388,58
36078,388,40
36079,388,70
36080,388,7
36083,388,11
36087,388,51
36090,388,85
36091,388,89
36101,389,13
36104,389,62
36112,389,87
36114,389,95
36115,389,53
36120,389,8
36122,389,24
36125,389,70
36127,389,66
36128,389,18
36130,389,9
36134,389,15
36143,389,91
36145,389,3
36151,389,88
36152,389,77
36158,389,52
36166,389,89
36167,389,17
36172,389,92
36179,389,72
36182,389,80
36192,390,35
36199,390,10
36202,390,8
36205,390,24
36208,390,64
36210,390,48
36212,390,30
36217,390,54
36218,390,2
36220,390,74
36224,390,38
36242,390,97
36251,390,11
36257,390,41
36260,390,59
36261,390,50
36262,390,98
36267,390,43
36268,390,17
36277,390,93
36285,391,87
36292,391,13
36294,391,67
36295,391,7
36299,391,58
36300,391,82
36301,391,30
36306,391,60
36314,391,83
36315,391,91
36320,391,92
36323,391,51
36341,391,11
36342,391,38
36345,391,71
36350,391,53
36351,391,45
36355,391,15
36356,391,85
36358,391,97
36359,391,56
36367,391,33
36380,392,97
36381,392,92
36392,392,52
36401,392,30
36403,392,75
36411,392,98
36416,392,18
36421,392,77
36428,392,67
36435,392,57
36440,392,6
36442,392,61
36443,392,15
36447,392,58
36450,392,63
36451,392,47
36453,392,17
36459,392,8
36461,392,60
36465,392,2
36467,392,72
36469,392,40
36489,393,90
36490,393,58
36491,393,42
36497,393,27
36505,393,70
36510,393,84
36522,393,12
36529,393,92
36531,393,47
36532,393,62
36535,393,65
36537,393,22
36538,393,34
36539,393,5
36542,393,1
36546,393,21
36547,393,25
36554,393,49
36555,393,16
36567,393,2
36571,393,4
36579,394,59
36583,394,67
36587,394,92
36588,394,78
36590,394,84
36596,394,31
36599,394,81
36603,394,73
36607,394,36
36618,394,0
36619,394,77
36621,394,25
36623,394,20
36628,394,4
36636,394,91
36637,394,86
36638,394,37
36657,394,8
36662,394,76
36663,394,56
36664,394,79
36670,395,26
36676,395,33
36677,395,30
36679,395,66
36682,395,55
36688,395,42
36698,395,41
36702,395,87
36708,395,0
36715,395,3
36717,395,53
36718,395,62
36719,395,95
36723,395,1
36725,395,98
36731,396,80
36734,396,82
36739,396,96
36742,396,77
36744,396,31
36748,396,0
36750,396,1
36757,396,46
36769,396,20
36771,396,70
36776,396,36
36777,396,14
36781,396,28
36782,396,5
36789,396,56
36792,396,32
36794,396,3
36814,396,16
36825,396,13
36826,396,86
36827,396,78
36828,396,57
36830,397,86
36832,397,98
36834,397,72
36841,397,79
36849,397,10
36854,397,74
36861,397,13
36862,397,91
36872,397,4
36876,397,7
36879,397,17
36880,397,37
36885,397,61
36886,397,39
36894,397,6
36909,397,60
36910,397,58
36911,397,51
36915,397,11
36919,397,38
36920,397,93
36921,398,85
36923,398,33
36924,398,92
36927,398,41
36928,398,59
36930,398,11
36935,398,83
36937,398,50
36946,398,27
36947,398,46
36950,398,90
36953,398,52
36961,398,67
36974,398,96
36987,398,75
36988,398,49
36994,398,73
36997,399,92
37002,399,15
37003,399,3
37007,399,62
37009,399,19
37020,399,93
37021,399,45
37031,399,6
37034,399,24
37044,399,68
37046,399,82
37050,399,7
37051,399,69
37052,399,57
37054,399,36
37059,399,63
37061,399,91
37084,399,66
37085,399,61
37088,399,4
37089,399,28
37092,399,13
37097,400,91
37103,400,60
37105,400,68
37108,400,33
37113,400,87
37114,400,4
37119,400,51
37125,400,13
37133,400,28
37135,400,58
37136,400,45
37148,400,67
37157,400,85
37161,400,56
37162,400,83
37168,400,36
37170,400,82
37171,400,71
37176,400,11
37185,400,7
37190,400,15
37193,400,38
37197,401,53
37198,401,98
37201,401,37
37209,401,38
37211,401,82
37214,401,48
37221,401,11
37223,401,74
37231,401,39
37232,401,97
37243,401,10
37249,401,72
37258,401,20
37263,401,29
37264,401,68
37267,401,67
37270,401,49
37277,401,60
37286,401,91
37287,401,56
37288,401,66
37289,401,42
37293,402,14
37296,402,60
37299,402,33
37302,402,30
37305,402,67
37309,402,97
37310,402,87
37312,402,56
37315,402,36
37317,402,80
37322,402,57
37325,402,3
37328,402,40
37334,402,63
37335,402,91
37346,402,52
37357,402,8
37364,402,53
37371,402,2
37383,402,77
37387,402,70
37391,402,17
37397,403,68
37398,403,73
37399,403,42
37414,403,7
37415,403,25
37424,403,12
37427,403,88
37431,403,60
37440,403,85
37451,403,70
37453,403,75
37454,403,46
37455,403,96
37457,403,18
37460,403,71
37463,403,51
37465,403,76
37469,403,39
37473,403,40
37477,403,49
37481,403,10
37502,404,56
37503,404,52
37507,404,62
37509,404,93
37511,404,25
37512,404,8
37514,404,36
37516,404,39
37527,404,86
37528,404,74
37531,404,0
37537,404,34
37538,404,69
37541,404,10
37552,404,38
37559,404,19
37563,404,33
37564,404,26
37568,404,85
37573,404,23
37578,404,15
37583,404,81
37594,405,15
37595,405,6
37600,405,45
37603,405,8
37604,405,56
37607,405,52
37612,405,66
37616,405,19
37618,405,91
37624,405,68
37630,405,92
37632,405,88
37639,405,53
37646,405,13
37649,405,0
37656,405,20
37657,405,77
37661,405,67
37665,405,72
37671,406,81
37674,406,65
37679,406,12
37690,406,31
37697,406,71
37699,406,8
37704,406,1
37705,406,25
37707,406,51
37708,406,40
37716,406,73
37719,406,82
37725,406,95
37734,406,42
37736,406,2
37738,406,70
37743,406,5
37751,406,28
37752,406,16
37758,406,96
37760,406,14
37763,406,46
37766,407,13
37770,407,45
37778,407,61
37784,407,62
37792,407,84
37798,407,19
37802,407,63
37804,407,82
37814,407,59
37818,407,24
37821,407,76
37824,407,29
37827,407,28
37828,407,42
37830,407,68
37837,407,91
37839,407,3
37841,407,4
37843,407,93
37863,408,20
37865,408,5
37870,408,86
37874,408,56
37887,408,61
37890,408,3
37894,408,79
37896,408,55
37900,408,83
37902,408,49
37904,408,31
37920,408,2
37921,408,96
37923,408,59
37926,408,91
37928,408,0
37932,408,17
37937,408,78
37940,408,54
37946,408,76
37947,408,8
37948,408,97
37955,409,71
37956,409,60
37958,409,1
37959,409,0
37960,409,3
37963,409,99
37964,409,42
37973,409,73
37982,409,5
37983,409,25
37984,409,91
37987,409,32
37991,409,33
37994,409,30
38008,409,82
38018,409,8
38023,409,70
38027,409,2
38028,409,86
38029,409,87
38030,409,96
38034,409,28
38046,410,7
38052,410,48
38054,410,68
38057,410,73
38062,410,67
38067,410,44
38072,410,0
38074,410,31
38075,410,89
38076,410,15
38079,410,47
38087,410,28
38102,410,82
38107,410,18
38108,410,14
38116,410,45
38124,410,75
38125,410,19
38126,410,52
38127,410,62
38132,410,66
38142,411,79
38145,411,95
38147,411,99
38151,411,29
38155,411,16
38161,411,67
38162,411,96
38167,411,56
38168,411,42
38169,411,84
38174,411,17
38175,411,55
38181,411,54
38191,411,73
38194,411,59
38204,411,12
38214,411,36
38216,411,14
38223,411,65
38226,411,20
38230,411,77
38237,412,61
38239,412,17
38244,412,41
38247,412,99
38251,412,90
38258,412,81
38259,412,54
38267,412,92
38275,412,4
38287,412,46
38293,412,32
38302,412,9
38306,412,27
38310,412,14
38311,412,87
38314,412,59
38315,412,15
38316,412,5
38325,412,37
38328,412,96
38329,412,6
38330,412,72
38332,413,83
38334,413,86
38339,413,78
38341,413,2
38352,413,65
38353,413,71
38359,413,55
38362,413,10
38365,413,61
38369,413,80
38372,413,32
38374,413,99
38376,413,18
38388,413,16
38394,413,5
38397,413,88
38401,413,12
38405,413,85
38413,413,13
38415,413,17
38422,414,64
38424,414,92
38429,414,13
38430,414,79
38433,414,62
38435,414,40
38436,414,34
38438,414,91
38448,414,37
38449,414,66
38459,414,39
38468,414,97
38473,414,72
38475,414,96
38483,414,86
38485,414,5
38488,414,44
38501,414,98
38505,414,30
38510,414,18
38517,414,58
38518,414,60
38524,415,51
38531,415,74
38536,415,17
38537,415,43
38539,415,44
38540,415,47
38541,415,59
38546,415,90
38550,415,42
38555,415,3
38557,415,19
38558,415,82
38562,415,65
38571,415,67
38576,415,73
38583,415,55
38592,415,15
38599,415,56
38606,415,45
38612,415,87
38614,415,0
38617,415,94
38619,416,40
38622,416,47
38623,416,68
38624,416,18
38630,416,31
38637,416,39
38650,416,76
38652,416,71
38659,416,81
38664,416,7
38665,416,10
38676,416,50
38677,416,46
38679,416,19
38680,416,34
38684,416,48
38695,416,85
38699,416,12
38702,416,62
38704,416,1
38707,417,58
38710,417,93
38719,417,27
38721,417,2
38727,417,15
38741,417,74
38746,417,43
38748,417,59
38749,417,17
38751,417,54
38757,417,52
38763,417,95
38765,417,35
38766,417,9
38767,417,39
38770,417,97
38774,417,41
38780,418,50
38782,418,82
38785,418,61
38786,418,91
38789,418,59
38800,418,15
38816,418,41
38817,418,1
38820,418,19
38824,418,28
38826,418,57
38827,418,49
38828,418,95
38832,418,29
38835,418,27
38837,418,78
38839,418,13
38845,418,92
38861,419,16
38871,419,85
38880,419,54
38886,419,38
38887,419,27
38891,419,59
38894,419,5
38895,419,15
38897,419,50
38898,419,95
38899,419,65
38901,419,2
38904,419,1
38908,419,41
38912,419,91
38927,419,42
38933,419,14
38943,419,39
38944,419,35
38948,419,58
38951,420,18
38953,420,6
38954,420,37
38956,420,38
38959,420,57
38964,420,12
38974,420,98
38976,420,93
38978,420,16
38981,420,17
38987,420,85
38989,420,42
38993,420,15
39012,420,78
39014,420,51
39016,420,7
39030,420,29
39031,420,76
39034,420,79
39035,420,60
39040,420,11
39043,421,71
39046,421,86
39051,421,5
39054,421,96
39056,421,10
39067,421,18
39070,421,31
39072,421,82
39083,421,85
39087,421,78
39094,421,2
39096,421,12
39097,421,46
39100,421,55
39104,421,83
39107,421,88
39109,421,13
39111,421,28
39114,421,1
39117,421,65
39130,421,80
39136,421,92
39138,422,88
39139,422,39
39141,422,91
39146,422,64
39152,422,4
39153,422,2
39155,422,58
39156,422,93
39164,422,57
39175,422,12
39187,422,5
39188,422,95
39193,422,9
39194,422,76
39199,422,43
39208,422,41
39216,422,74
39218,422,86
39219,422,78
39222,422,59
39229,422,35
39236,422,26
39237,423,44
39240,423,40
39245,423,23
39249,423,41
39254,423,4
39257,423,52
39259,423,16
39269,423,76
39272,423,14
39275,423,21
39277,423,58
39294,423,89
39296,423,15
39297,423,43
39300,423,66
39304,423,18
39306,423,98
39318,423,12
39319,423,88
39323,424,56
39328,424,19
39329,424,51
39330,424,58
39347,424,36
39349,424,0
39350,424,94
39354,424,62
39355,424,28
39363,424,66
39369,424,86
39371,424,34
39384,424,74
39387,424,76
39392,424,1
39394,424,13
39395,424,78
39398,424,49
39399,425,47
39400,425,67
39402,425,13
39403,425,75
39405,425,62
39406,425,52
39415,425,15
39416,425,25
39419,425,94
39422,425,57
39426,425,18
39431,425,88
39436,425,60
39445,425,58
39455,425,86
39463,425,39
39465,425,9
39466,425,37
39472,425,81
39476,425,40
39477,425,70
39495,426,44
39498,426,24
39504,426,93
39507,426,13
39512,426,4
39513,426,57
39523,426,9
39525,426,88
39536,426,58
39540,426,66
39542,426,6
39546,426,35
39550,426,34
39553,426,95
39558,426,61
39571,426,30
39573,426,33
39574,426,92
39575,426,2
39577,426,62
39582,427,92
39593,427,78
39596,427,12
39599,427,16
39602,427,38
39604,427,65
39605,427,64
39606,427,57
39610,427,1
39619,427,7
39622,427,13
39625,427,93
39630,427,45
39631,427,95
39635,427,19
39647,427,55
39656,427,85
39657,427,61
39658,427,94
39665,427,27
39668,427,88
39672,427,39
39679,428,81
39681,428,99
39682,428,90
39683,428,49
39694,428,6
39697,428,73
39699,428,15
39701,428,62
39706,428,94
39710,428,76
39722,428,78
39730,428,37
39733,428,33
39741,428,48
39743,428,75
39746,428,27
39757,428,43
39758,428,39
39759,428,63
39765,428,98
39766,428,88
39769,429,70
39772,429,53
39776,429,63
39783,429,4
39787,429,16
39788,429,3
39790,429,13
39793,429,30
39794,429,85
39799,429,52
39800,429,61
39803,429,93
39804,429,69
39809,429,12
39817,429,71
39821,429,18
39831,429,1
39840,429,17
39844,429,32
39849,429,83
39861,430,58
39866,430,10
39874,430,67
39876,430,90
39877,430,68
39880,430,42
39884,430,49
39887,430,78
39890,430,41
39892,430,94
39893,430,38
39898,430,13
39902,430,60
39904,430,28
39910,430,56
39911,430,83
39914,430,73
39918,430,74
39919,430,71
39935,430,27
39943,430,25
39945,430,82
39958,431,97
39961,431,92
39962,431,63
39964,431,24
39968,431,53
39975,431,67
39979,431,89
39983,431,66
39992,431,4
39993,431,23
39998,431,52
40001,431,77
40009,431,60
40010,431,61
40021,431,30
40035,431,40
40044,431,44
40045,431,58
40046,431,87
40051,431,15
40052,431,18
40053,431,36
40054,432,37
40056,432,60
40057,432,87
40058,432,55
40063,432,26
40071,432,92
40080,432,51
40084,432,91
40085,432,11
40088,432,13
40089,432,89
40108,432,30
40110,432,39
40112,432,72
40119,432,83
40120,432,10
40125,432,25
40129,433,11
40130,433,1
40138,433,0
40140,433,30
40142,433,27
40149,433,70
40156,433,38
40158,433,68
40162,433,80
40167,433,3
40170,433,19
40173,433,92
40179,433,45
40180,433,47
40189,433,9
40195,433,83
40197,433,75
40205,433,58
40206,433,17
40211,433,62
40223,434,15
40229,434,78
40241,434,76
40243,434,1
40249,434,32
40255,434,7
40257,434,50
40258,434,82
40260,434,74
40262,434,8
40264,434,13
40265,434,90
40266,434,27
40267,434,86
40271,434,25
40279,434,41
40285,434,92
40289,434,19
40291,434,59
40294,434,83
40299,434,42
40307,434,81
40314,435,70
40315,435,75
40323,435,24
40324,435,48
40327,435,68
40331,435,18
40337,435,7
40338,435,82
40340,435,88
40354,435,25
40356,435,64
40357,435,81
40363,435,96
40364,435,5
40365,435,9
40366,435,67
40371,435,95
40378,435,66
40395,435,62
40396,435,47
40401,436,27
40405,436,3
40415,436,12
40422,436,26
40423,436,95
40424,436,54
40426,436,1
40428,436,30
40431,436,62
40433,436,40
40438,436,29
40441,436,21
40443,436,75
40447,436,39
40455,436,53
40456,436,94
40459,436,55
40462,436,38
40472,436,44
40474,436,51
40481,436,66
40493,436,10
40498,437,95
40511,437,17
40512,437,27
40513,437,72
40529,437,84
40533,437,8
40539,437,6
40544,437,58
40547,437,67
40552,437,15
40553,437,16
40554,437,40
40560,437,21
40563,437,77
40566,437,92
40575,437,97
40577,437,62
40580,437,43
40582,437,61
40583,437,57
40591,437,32
40594,437,34
40599,438,52
40600,438,58
40602,438,87
40607,438,41
40611,438,70
40612,438,42
40613,438,17
40614,438,3
40619,438,8
40625,438,30
40632,438,27
40653,438,53
40656,438,59
40659,438,62
40665,438,65
40667,438,47
40668,438,67
40673,438,33
40678,438,43
40680,439,72
40682,439,5
40685,439,98
40690,439,44
40709,439,62
40710,439,10
40713,439,66
40714,439,38
40717,439,39
40719,439,60
40720,439,18
40723,439,95
40728,439,64
40734,439,92
40742,439,83
40746,439,91
40754,439,9
40756,439,51
40765,439,58
40766,439,96
40768,439,40
40777,439,34
40780,440,35
40783,440,48
40786,440,55
40794,440,59
40797,440,68
40799,440,85
40802,440,24
40807,440,61
40828,440,93
40831,440,30
40834,440,54
40846,440,83
40848,440,10
40850,440,96
40856,440,78
40857,440,98
40858,440,37
40859,440,64
40862,440,31
40865,440,49
40871,440,33
40873,440,97
40878,441,17
40879,441,78
40885,441,20
40886,441,80
40890,441,86
40899,441,31
40900,441,2
40909,441,79
40910,441,3
40911,441,26
40912,441,92
40913,441,96
40918,441,54
40920,441,99
40927,441,37
40929,441,4
40935,441,61
40943,441,36
40958,441,0
40960,441,56
40962,441,72
40973,442,37
40980,442,51
40984,442,39
40994,442,89
41001,442,43
41003,442,23
41006,442,10
41010,442,90
41012,442,60
41024,442,67
41027,442,52
41030,442,22
41031,442,99
41033,442,53
41034,442,17
41035,442,7
41041,442,69
41043,442,32
41049,442,30
41053,442,77
41057,442,57
41060,442,15
41064,443,91
41071,443,37
41075,443,79
41076,443,81
41077,443,17
41081,443,56
41083,443,63
41084,443,68
41088,443,74
41094,443,41
41095,443,8
41112,443,76
41114,443,36
41121,443,48
41126,443,90
41128,443,15
41132,443,78
41137,443,99
41143,443,7
41151,443,4
41154,443,27
41158,444,39
41163,444,16
41164,444,96
41168,444,65
41169,444,31
41179,444,14
41190,444,0
41193,444,19
41194,444,62
41201,444,40
41205,444,46
41208,444,15
41209,444,45
41213,444,47
41217,444,51
41220,444,60
41222,444,84
41226,444,90
41229,444,10
41245,444,43
41248,444,66
41249,444,73
41252,445,4
41267,445,93
41281,445,55
41282,445,78
41284,445,64
41286,445,2
41289,445,53
41290,445,68
41295,445,22
41305,445,3
41306,445,88
41307,445,17
41312,445,85
41313,445,0
41315,445,69
41317,445,52
41319,445,89
41324,445,86
41329,445,61
41330,445,10
41333,445,80
41335,445,92
41348,446,91
41353,446,2
41362,446,34
41367,446,43
41368,446,90
41371,446,15
41374,446,94
41380,446,44
41382,446,67
41386,446,19
41390,446,36
41399,446,56
41400,446,8
41401,446,45
41407,446,86
41421,446,46
41424,446,25
41431,446,79
41432,446,50
41434,446,84
41435,446,11
41441,447,13
41443,447,27
41451,447,14
41453,447,90
41457,447,36
41461,447,95
41467,447,64
41470,447,78
41472,447,96
41475,447,26
41479,447,66
41485,447,44
41486,447,99
41494,447,92
41501,447,61
41505,447,62
41508,447,21
41509,447,75
41516,447,70
41522,447,3
41525,447,41
41529,447,23
41532,448,54
41536,448,65
41549,448,74
41551,448,57
41558,448,12
41560,448,14
41566,448,30
41568,448,66
41571,448,63
41573,448,95
41574,448,36
41577,448,16
41580,448,99
41592,448,5
41593,448,53
41597,448,29
41612,448,79
41614,448,93
41619,448,85
41622,448,75
41623,448,58
41632,449,29
41635,449,21
41638,449,53
41639,449,62
41640,449,45
41643,449,88
41652,449,47
41653,449,75
41663,449,1
41664,449,0
41681,449,78
41688,449,13
41690,449,3
41692,449,44
41699,449,66
41702,449,50
41703,449,19
41705,449,6
41706,449,54
41707,449,64
41710,449,68
41717,449,7
41723,450,78
41724,450,99
41726,450,79
41734,450,5
41739,450,17
41740,450,37
41751,450,53
41755,450,88
41759,450,72
41763,450,77
41765,450,64
41776,450,85
41777,450,93
41778,450,30
41779,450,97
41784,450,69
41785,450,2
41789,450,86
41796,450,52
41798,450,10
41802,450,68
41816,450,4
41818,451,6
41822,451,52
41823,451,94
41829,451,61
41833,451,14
41835,451,74
41839,451,98
41841,451,55
41852,451,87
41855,451,37
41873,451,97
41874,451,39
41878,451,15
41879,451,40
41881,451,64
41882,451,92
41883,451,73
41886,451,58
41887,451,4
41888,451,18
41896,451,60
41901,451,96
41921,452,21
41923,452,89
41930,452,29
41931,452,38
41932,452,94
41939,452,64
41940,452,79
41944,452,62
41953,452,55
41956,452,9
41958,452,18
41959,452,13
41965,452,47
41967,452,10
41983,452,12
41986,452,11
41988,452,5
41991,452,68
41995,452,86
41998,452,53
42004,452,75
42005,452,65
42017,453,70
42019,453,67
42020,453,86
42028,453,76
42033,453,13
42043,453,23
42047,453,17
42050,453,46
42052,453,90
42059,453,1
42062,453,45
42065,453,78
42067,453,0
42068,453,93
42071,453,50
42074,453,25
42088,453,99
42096,453,18
42100,453,69
42101,453,73
42107,453,63
42109,453,32
42114,454,95
42129,454,7
42131,454,69
42132,454,57
42151,454,68
42157,454,88
42158,454,92
42160,454,66
42163,454,28
42167,454,15
42168,454,61
42172,454,4
42175,454,91
42176,454,23
42180,454,36
42184,454,93
42186,454,3
42196,454,82
42200,454,13
42201,454,63
42209,455,82
42218,455,49
42222,455,39
42224,455,88
42228,455,85
42232,455,33
42234,455,50
42238,455,58
42244,455,78
42245,455,53
42247,455,15
42250,455,24
42252,455,28
42261,455,30
42265,455,59
42270,455,42
42272,455,23
42275,455,90
42276,455,43
42278,455,66
42286,455,35
42303,456,27
42305,456,21
42313,456,3
42320,456,62
42321,456,87
42331,456,2
42332,456,56
42333,456,32
42341,456,75
42345,456,47
42347,456,8
42349,456,41
42350,456,53
42364,456,61
42365,456,4
42366,456,59
42373,456,24
42379,456,9
42380,456,17
42384,456,92
42385,456,80
42393,457,14
42397,457,42
42402,457,82
42408,457,9
42411,457,70
42412,457,61
42413,457,1
42416,457,28
42428,457,80
42430,457,45
42432,457,0
42438,457,41
42442,457,15
42447,457,17
42449,457,91
42457,457,50
42467,457,87
42468,457,47
42471,457,83
42477,458,63
42480,458,11
42481,458,75
42487,458,9
42488,458,70
42489,458,47
42498,458,28
42500,458,1
42507,458,45
42512,458,38
42515,458,3
42542,458,2
42543,458,82
42546,458,69
42549,458,30
42552,458,27
42553,458,21
42557,458,19
42559,458,85
42563,458,58
42565,458,65
42569,458,62
42574,459,30
42584,459,38
42585,459,14
42601,459,44
42605,459,57
42610,459,2
42612,459,56
42619,459,18
42623,459,10
42626,459,36
42634,459,37
42635,459,20
42637,459,46
42639,459,8
42641,459,98
42643,459,64
42647,459,48
42650,459,60
42652,459,5
42661,459,40
42663,459,65
42664,460,47
42667,460,86
42668,460,80
42670,460,58
42671,460,94
42679,460,39
42681,460,17
42685,460,70
42688,460,79
42694,460,45
42699,460,77
42705,460,5
42721,460,71
42727,460,38
42728,460,26
42734,460,95
42736,460,19
42742,460,40
42743,460,11
42750,461,75
42755,461,59
42756,461,21
42760,461,30
42769,461,41
42774,461,2
42783,461,19
42784,461,84
42786,461,34
42792,461,24
42806,461,50
42809,461,43
42811,461,98
42815,461,23
42819,461,17
42822,461,93
42827,461,11
42832,461,10
42833,461,35
42835,461,55
42843,462,93
42844,462,15
42855,462,18
42857,462,88
42858,462,62
42860,462,76
42862,462,21
42866,462,27
42869,462,70
42872,462,6
42876,462,34
42878,462,84
42881,462,13
42883,462,87
42913,462,16
42920,462,61
42921,462,40
42924,462,52
42926,462,43
42929,462,23
42931,462,12
42933,462,72
42937,463,37
42942,463,78
42947,463,13
42950,463,39
42954,463,66
42964,463,18
42970,463,40
42973,463,64
42974,463,98
42977,463,60
42980,463,12
42991,463,97
42994,463,96
42995,463,44
43001,463,94
43002,463,72
43009,463,92
43016,463,46
43023,463,62
43027,463,30
43029,463,55
43032,463,54
43036,464,14
43040,464,75
43042,464,53
43049,464,91
43053,464,69
43054,464,31
43062,464,63
43063,464,96
43064,464,94
43071,464,74
43073,464,47
43075,464,11
43086,464,9
43087,464,36
43090,464,23
43099,464,79
43106,464,44
43107,464,55
43114,464,57
43117,465,42
43127,465,21
43129,465,11
43132,465,27
43134,465,16
43140,465,49
43148,465,62
43149,465,34
43157,465,2
43159,465,58
43162,465,90
43164,465,84
43168,465,47
43171,465,4
43173,465,39
43177,465,9
43179,465,65
43185,465,5
43187,465,12
43194,465,95
43195,465,92
43209,466,6
43212,466,58
43214,466,60
43224,466,94
43226,466,96
43232,466,17
43234,466,88
43238,466,74
43241,466,92
43242,466,98
43244,466,72
43247,466,64
43253,466,47
43259,466,95
43268,466,37
43277,466,81
43279,466,91
43282,466,79
43288,466,18
43294,466,24
43296,466,35
43298,467,69
43302,467,72
43303,467,68
43309,467,38
43315,467,23
43316,467,1
43324,467,18
43327,467,71
43331,467,39
43332,467,90
43339,467,10
43344,467,0
43347,467,60
43350,467,42
43354,467,87
43357,467,70
43372,467,16
43373,467,47
43375,467,81
43376,467,27
43391,467,25
43392,467,51
43412,468,45
43413,468,64
43414,468,76
43422,468,10
43424,468,11
43427,468,96
43432,468,46
43443,468,38
43445,468,12
43446,468,54
43451,468,22
43455,468,88
43457,468,50
43459,468,98
43460,468,92
43468,468,52
43472,468,60
43476,468,91
43479,468,59
43482,468,18
43484,468,35
43485,468,85
43498,469,87
43502,469,51
43511,469,13
43512,469,60
43514,469,91
43518,469,40
43524,469,53
43529,469,24
43537,469,85
43543,469,82
43546,469,45
43548,469,34
43549,469,11
43558,469,15
43560,469,83
43562,469,35
43566,469,30
43570,469,75
43573,469,70
43575,469,38
43579,470,49
43582,470,11
43586,470,35
43588,470,86
43592,470,85
43596,470,50
43605,470,2
43607,470,38
43618,470,41
43620,470,76
43621,470,7
43629,470,91
43634,470,93
43636,470,5
43639,470,79
43641,470,33
43656,470,26
43658,470,74
43659,470,54
43661,470,64
43662,470,68
43667,470,24
43675,471,39
43676,471,15
43680,471,8
43683,471,27
43689,471,43
43694,471,90
43698,471,67
43700,471,10
43702,471,38
43708,471,93
43717,471,30
43718,471,35
43721,471,37
43724,471,23
43730,471,11
43735,471,98
43736,471,4
43743,471,17
43745,471,53
43747,471,22
43756,471,48
43762,471,7
43772,472,60
43773,472,14
43777,472,84
43786,472,75
43792,472,8
43794,472,2
43795,472,27
43801,472,32
43805,472,57
43807,472,43
43808,472,63
43812,472,67
43817,472,15
43819,472,36
43822,472,58
43823,472,56
43824,472,17
43826,472,33
43838,472,98
43841,472,44
43846,472,42
43847,472,20
43867,473,60
43869,473,30
43884,473,98
43886,473,46
43888,473,55
43890,473,82
43891,473,83
43907,473,61
43911,473,12
43913,473,96
43916,473,67
43927,473,18
43930,473,23
43934,473,13
43935,473,64
43937,473,54
43944,473,10
43945,473,16
43951,473,78
43955,473,87
43958,474,3
43976,474,9
43977,474,60
43978,474,34
43986,474,43
43987,474,93
43992,474,96
43994,474,55
43998,474,24
44003,474,17
44008,474,59
44013,474,46
44014,474,64
44017,474,30
44020,474,18
44021,474,62
44027,474,47
44029,474,54
44032,474,5
44034,474,74
44039,474,58
44053,474,22
44058,475,89
44068,475,64
44072,475,18
44074,475,92
44079,475,13
44085,475,65
44086,475,22
44090,475,61
44094,475,30
44099,475,63
44110,475,79
44114,475,78
44115,475,68
44119,475,16
44120,475,99
44124,475,69
44131,475,55
44134,475,10
44142,475,53
44148,475,12
44151,475,4
44153,475,29
44161,476,77
44175,476,6
44185,476,75
44188,476,94
44190,476,90
44204,476,41
44205,476,33
44206,476,27
44210,476,36
44214,476,78
44216,476,48
44217,476,98
44218,476,63
44221,476,52
44225,476,84
44229,476,39
44234,476,15
44236,476,46
44240,476,99
44242,476,49
44261,477,74
44263,477,78
44268,477,5
44270,477,68
44271,477,41
44272,477,2
44273,477,96
44287,477,33
44288,477,85
44304,477,34
44305,477,94
44307,477,76
44311,477,49
44312,477,3
44315,477,11
44317,477,30
44323,477,38
44325,477,43
44329,477,86
44334,477,19
44335,477,50
44338,478,76
44341,478,34
44342,478,85
44344,478,98
44349,478,6
